"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 11, 2022","39,476.00","42,123.00","42,350.00","39,251.00","2.33M","-6.28%"
"Apr 10, 2022","42,123.00","42,786.00","43,397.00","41,813.00","1.06M","-1.55%"
"Apr 09, 2022","42,786.00","42,279.00","42,786.00","42,189.00","613.87K","1.20%"
"Apr 08, 2022","42,279.00","43,442.00","43,944.00","42,215.00","1.58M","-2.68%"
"Apr 07, 2022","43,442.00","43,139.00","43,879.00","42,785.00","886.94K","0.70%"
"Apr 06, 2022","43,139.00","45,547.00","45,547.00","43,139.00","1.29M","-5.29%"
"Apr 05, 2022","45,547.00","46,590.00","47,159.00","45,412.00","772.56K","-2.24%"
"Apr 04, 2022","46,590.00","46,431.00","46,885.00","45,168.00","1.52M","0.34%"
"Apr 03, 2022","46,431.00","45,848.00","47,447.00","45,560.00","1.39M","1.27%"
"Apr 02, 2022","45,848.00","46,209.00","47,198.00","45,682.00","1.59M","-0.78%"
"Apr 01, 2022","46,209.00","45,558.00","46,689.00","44,296.00","2.41M","1.43%"
"Mar 31, 2022","45,558.00","47,099.00","47,598.00","45,255.00","1.19M","-3.27%"
"Mar 30, 2022","47,099.00","47,460.00","47,705.00","46,583.00","2.73M","-0.76%"
"Mar 29, 2022","47,460.00","47,201.00","48,053.00","47,017.00","971.91K","0.55%"
"Mar 28, 2022","47,201.00","46,842.00","48,203.00","46,742.00","2.92M","0.77%"
"Mar 27, 2022","46,842.00","44,541.00","46,922.00","44,454.00","1.85M","5.17%"
"Mar 26, 2022","44,541.00","44,314.00","44,806.00","44,111.00","1.04M","0.51%"
"Mar 25, 2022","44,314.00","44,022.00","45,113.00","43,689.00","2.53M","0.66%"
"Mar 24, 2022","44,022.00","42,959.00","44,232.00","42,628.00","2.11M","2.47%"
"Mar 23, 2022","42,959.00","42,383.00","43,027.00","41,801.00","2.52M","1.36%"
"Mar 22, 2022","42,383.00","41,072.00","43,256.00","40,914.00","1.81M","3.19%"
"Mar 21, 2022","41,072.00","41,192.00","41,542.00","40,541.00","2.28M","-0.29%"
"Mar 20, 2022","41,192.00","42,253.00","42,292.00","40,954.00","575.19K","-2.48%"
"Mar 19, 2022","42,240.00","41,808.00","42,393.00","41,533.00","1.08M","1.03%"
"Mar 18, 2022","41,808.00","40,939.00","42,347.00","40,203.00","3.54M","2.06%"
"Mar 17, 2022","40,964.00","41,140.00","41,474.00","40,541.00","1.75M","-0.43%"
"Mar 16, 2022","41,140.00","39,318.00","41,670.00","38,951.00","2.93M","4.63%"
"Mar 15, 2022","39,318.00","39,707.00","39,855.00","38,214.00","1.56M","-0.98%"
"Mar 14, 2022","39,707.00","37,797.00","39,923.00","37,602.00","2.60M","5.05%"
"Mar 13, 2022","37,797.00","38,785.00","39,287.00","37,608.00","1.43M","-2.55%"
"Mar 12, 2022","38,785.00","38,838.00","39,384.00","38,683.00","729.26K","-0.14%"
"Mar 11, 2022","38,838.00","39,392.00","40,165.00","38,268.00","1.95M","-1.41%"
"Mar 10, 2022","39,392.00","42,036.00","42,036.00","38,662.00","6.77M","-6.29%"
"Mar 09, 2022","42,036.00","38,713.00","42,587.00","38,664.00","2.83M","8.58%"
"Mar 08, 2022","38,713.00","38,024.00","39,393.00","37,907.00","2.67M","1.81%"
"Mar 07, 2022","38,024.00","38,350.00","39,518.00","37,183.00","5.48M","-0.85%"
"Mar 06, 2022","38,350.00","39,382.00","39,633.00","38,140.00","5.97M","-2.62%"
"Mar 05, 2022","39,382.00","39,198.00","39,573.00","38,666.00","6.67M","0.47%"
"Mar 04, 2022","39,198.00","42,436.00","42,499.00","38,611.00","4.38M","-7.63%"
"Mar 03, 2022","42,436.00","43,925.00","44,043.00","41,869.00","1.82M","-3.39%"
"Mar 02, 2022","43,925.00","44,349.00","45,281.00","43,396.00","2.85M","-0.96%"
"Mar 01, 2022","44,349.00","43,228.00","44,890.00","42,894.00","2.35M","2.59%"
"Feb 28, 2022","43,228.00","37,735.00","44,025.00","37,492.00","3.56M","14.56%"
"Feb 27, 2022","37,735.00","39,185.00","39,805.00","37,061.00","1.10M","-3.70%"
"Feb 26, 2022","39,185.00","39,189.00","40,255.00","38,660.00","1.05M","-0.01%"
"Feb 25, 2022","39,189.00","38,367.00","39,662.00","38,055.00","2.32M","2.14%"
"Feb 24, 2022","38,367.00","37,257.00","39,803.00","34,358.00","5.81M","2.76%"
"Feb 23, 2022","37,338.00","38,251.00","39,183.00","37,107.00","2.96M","-2.39%"
"Feb 22, 2022","38,251.00","37,023.00","38,371.00","36,381.00","4.70M","3.32%"
"Feb 21, 2022","37,023.00","38,376.00","39,434.00","36,758.00","5.47M","-3.44%"
"Feb 20, 2022","38,341.00","40,057.00","40,123.00","38,022.00","2.59M","-4.28%"
"Feb 19, 2022","40,057.00","40,087.00","40,450.00","39,656.00","3.61M","-0.07%"
"Feb 18, 2022","40,087.00","40,511.00","40,961.00","39,428.00","7.26M","-1.05%"
"Feb 17, 2022","40,511.00","43,925.00","44,116.00","40,061.00","3.08M","-7.77%"
"Feb 16, 2022","43,925.00","44,684.00","44,684.00","43,324.00","976.38K","-1.70%"
"Feb 15, 2022","44,684.00","42,543.00","44,684.00","42,361.00","6.25M","5.03%"
"Feb 14, 2022","42,543.00","42,053.00","42,783.00","41,560.00","2.49M","1.17%"
"Feb 13, 2022","42,053.00","42,086.00","42,762.00","41,900.00","811.70K","-0.08%"
